2022-12-27 01:49:20 [main] INFO  c.u.j.EncryptablePropertySourceConverter - Converting PropertySource servletContextInitParams [org.springframework.web.context.support.ServletContextPropertySource] to EncryptableEnumerablePropertySourceWrapper
2022-12-27 01:49:20 [main] INFO  c.zackLabs.configserver.ConfigServer - Started ConfigServer in 12.492 seconds (JVM running for 14.929)
2022-12-27 01:50:06 [http-nio-8888-exec-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2022-12-27 01:50:06 [http-nio-8888-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2022-12-27 01:50:06 [http-nio-8888-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 2 ms
2022-12-27 02:17:38 [Thread-3] WARN  o.s.c.c.s.e.MultipleJGitEnvironmentRepository - Failed to delete temporary directory on exit: java.nio.file.AccessDeniedException: C:\Users\ZACKOG~1\AppData\Local\Temp\config-repo-7067818916951484240\.git\objects\pack\pack-9fce3b148ea3444b325ff8c8ffbb619fca236fbc.idx
2022-12-27 02:17:47 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 6.2.3.Final
2022-12-27 02:17:47 [main] INFO  c.zackLabs.configserver.ConfigServer - Starting ConfigServer using Java 17.0.3.1 on DESKTOP-SSKB1PM with PID 13480 (C:\Users\Zack Ogoma\Documents\ZACK ilabs\udemy-event-driven-microservices\config-server\target\classes started by Zack Ogoma in C:\Users\Zack Ogoma\Documents\ZACK ilabs\udemy-event-driven-microservices)
2022-12-27 02:17:47 [main] INFO  c.zackLabs.configserver.ConfigServer - No active profile set, falling back to 1 default profile: "default"
2022-12-27 02:17:50 [main] INFO  o.s.cloud.context.scope.GenericScope - BeanFactory id=ca469b12-4c34-36cf-ad05-555a8b55ac4b
2022-12-27 02:17:50 [main] INFO  c.u.j.c.EnableEncryptablePropertiesBeanFactoryPostProcessor - Post-processing PropertySource instances
2022-12-27 02:17:50 [main] INFO  c.u.j.EncryptablePropertySourceConverter - Skipping PropertySource configurationProperties [class org.springframework.boot.context.properties.source.ConfigurationPropertySourcesPropertySource
2022-12-27 02:17:50 [main] INFO  c.u.j.EncryptablePropertySourceConverter - Skipping PropertySource servletConfigInitParams [class org.springframework.core.env.PropertySource$StubPropertySource
